Word,Lemma,prs,freq,n_morphemes,Length,Lemma_Zipf_Frequency,Zipf_Frequency
défroque,froque,"(1, 1, 0)",0.03,2,8,1.1,1.69
dégénère,générer,"(1, 1, 0)",5.9,2,8,3.85,3.18
démérite,mérite,"(1, 1, 0)",0.04,2,8,4.78,2.0
démesure,mesure,"(1, 1, 0)",0.04,2,8,5.2,2.9
masquage,masque,"(0, 1, 1)",0.01,2,8,4.29,2.1
massacré,massacre,"(0, 1, 1)",10.98,2,8,4.13,3.27
vibrante,vibrer,"(0, 1, 1)",0.22,2,8,3.51,2.92
inusable,user,"(1, 1, 1)",0.16,3,8,3.86,2.14
veillées,veille,"(0, 1, 1)",0.22,2,8,4.58,2.72
veilleur,veille,"(0, 1, 1)",2.15,2,8,4.58,2.8
mémorise,mémoire,"(0, 1, 1)",1.54,2,8,4.89,2.4
mendiant,mendier,"(0, 1, 1)",6.9,2,8,3.04,3.11
machinal,machine,"(0, 1, 1)",0.16,2,8,4.72,1.8
maigreur,maigre,"(0, 1, 1)",0.04,2,8,3.85,2.56
maîtrisa,maître,"(0, 1, 1)",18.66,2,8,4.95,1.43
volatile,vol,"(0, 1, 1)",1.03,2,8,4.96,3.15
veinules,veine,"(0, 1, 1)",0.0,2,8,3.8,1.68
vélocité,véloce,"(0, 1, 1)",0.25,2,8,2.52,2.76
ventrale,ventre,"(0, 1, 1)",0.169999999999999,2,8,4.41,2.85
ventrues,ventre,"(0, 1, 1)",0.08,2,8,4.41,1.13
innovant,nouveau,"(1, 1, 1)",0.07,3,8,5.63,3.34
insomnie,sommeil,"(1, 1, 1)",3.68999999999999,3,8,4.46,3.31
versants,verse,"(0, 1, 1)",0.06,2,8,3.7,3.15
veulerie,veul,"(0, 1, 1)",0.21,2,8,1.7,1.92
materner,mère,"(0, 1, 1)",0.52,2,8,5.45,1.88
maniaque,manie,"(0, 1, 1)",7.1,2,8,3.55,3.24
manieurs,manie,"(0, 1, 1)",0.0,2,8,3.55,1.69
margelle,marge,"(0, 1, 1)",0.04,2,8,4.36,2.29
déplaire,plaire,"(1, 1, 0)",6.97,2,8,4.15,3.28
déraison,raison,"(1, 1, 0)",0.36,2,8,5.5,2.39
desserra,serrer,"(1, 1, 0)",0.809999999999999,2,8,3.94,1.26
détraqué,traquer,"(1, 1, 0)",2.25,2,8,3.38,2.72
dialecte,lecte,"(1, 1, 0)",1.44,2,8,0.0,3.42
limonade,limon,"(0, 1, 1)",6.06,2,8,2.8,3.04
vicieuse,vice,"(0, 1, 1)",7.47999999999999,2,8,4.72,3.07
virement,virer,"(0, 1, 1)",1.48,2,8,4.1,3.46
virilité,viril,"(0, 1, 1)",2.46,2,8,3.3,3.38
virtuose,virtu,"(0, 1, 1)",0.7,2,8,1.8,3.18
voilette,voile,"(0, 1, 1)",0.06,2,8,4.49,1.89
volaille,vol,"(0, 1, 1)",2.61,2,8,4.96,3.36
martinet,martin,"(0, 1, 1)",0.26,2,8,4.76,2.97
localise,local,"(0, 1, 1)",12.05,2,8,4.66,2.76
lourdeur,lourd,"(0, 1, 1)",0.19,2,8,4.48,3.25
lynchage,lyncher,"(0, 1, 1)",0.81,2,8,2.8,3.11
laitance,lait,"(0, 1, 1)",0.27,2,8,4.61,1.65
laiterie,lait,"(0, 1, 1)",0.29,2,8,4.61,2.92
lampions,lampe,"(0, 1, 1)",0.27,2,8,4.04,2.46
langueur,languir,"(0, 1, 1)",0.36,2,8,2.59,2.49
légation,léguer,"(0, 1, 1)",0.06,2,8,2.98,2.64
légitimé,légitime,"(0, 1, 1)",0.06,2,8,4.28,2.73
leurrent,leurre,"(0, 1, 1)",0.59,2,8,3.32,1.41
libérait,libre,"(0, 1, 1)",73.62,2,8,5.11,2.36
libertin,libre,"(0, 1, 1)",1.86999999999999,2,8,5.11,3.01
ligotage,ligoter,"(0, 1, 1)",0.01,2,8,2.21,1.23
accédait,accès,"(0, 1, 1)",8.14,2,8,5.03,2.43
indolore,douleur,"(1, 1, 1)",0.69,3,8,4.61,2.84
infinité,fin,"(1, 1, 1)",0.6,3,8,5.67,3.15
vomitifs,vomir,"(0, 1, 1)",0.0,2,8,3.85,1.47
zébrures,zébr,"(0, 1, 1)",0.03,2,8,0.0,1.88
limitait,limite,"(0, 1, 1)",10.81,2,8,4.86,3.0
discorde,corde,"(1, 1, 0)",1.35,2,8,4.11,3.28
disgrâce,grâce,"(1, 1, 0)",1.76,2,8,5.29,3.18
disjoint,joindre,"(1, 1, 0)",0.229999999999999,2,8,4.22,1.9
empressa,presser,"(1, 1, 0)",0.72,2,8,3.61,2.52
encastré,castrer,"(1, 1, 0)",0.3,2,8,2.57,2.61
engourdi,gourdir,"(1, 1, 0)",2.36999999999999,2,8,0.0,2.39
enquérir,quérir,"(1, 1, 0)",0.88,2,8,2.37,2.72
jaquette,jaque,"(0, 1, 1)",1.3,2,8,2.11,3.01
aberrant,aberr,"(0, 1, 1)",0.58,2,8,0.0,3.02
limaille,lime,"(0, 1, 1)",0.02,2,8,3.19,2.03
jaugeait,jauge,"(0, 1, 1)",0.29,2,8,3.21,1.35
jaunâtre,jaune,"(0, 1, 1)",0.1,2,8,4.65,2.99
jointure,joindre,"(0, 1, 1)",0.51,2,8,4.22,2.48
joliment,joli,"(0, 1, 1)",2.19,2,8,4.53,3.28
juvénile,jeune,"(0, 1, 1)",1.47,2,8,5.4,3.37
laideron,laid,"(0, 1, 1)",0.32,2,8,3.62,1.77
infusion,infuser,"(0, 1, 1)",0.54,2,8,2.61,3.14
inquiéta,inquiet,"(0, 1, 1)",222.45,2,8,3.9,2.07
intensif,intense,"(0, 1, 1)",2.77,2,8,4.22,3.46
intrigua,intrigue,"(0, 1, 1)",2.32,2,8,3.98,1.58
irritant,irriter,"(0, 1, 1)",1.04,2,8,2.87,3.03
accentua,accent,"(0, 1, 1)",0.82,2,8,4.36,2.0
accolade,accoler,"(0, 1, 1)",0.84,2,8,2.49,2.96
accusant,accuser,"(0, 1, 1)",0.68,2,8,3.9,3.49
achetant,acheter,"(0, 1, 1)",1.23,2,8,5.02,3.45
adhérent,adhérer,"(0, 1, 1)",0.19,2,8,3.66,3.22
aération,aéro,"(0, 1, 1)",2.0,2,8,2.91,3.26
affectif,affecter,"(0, 1, 1)",1.6,2,8,3.76,3.37
affinité,affin,"(0, 1, 1)",0.6,2,8,1.9,3.4
affronta,affront,"(0, 1, 1)",26.29,2,8,3.27,2.06
laiteuse,lait,"(0, 1, 1)",0.32,2,8,4.61,2.28
difforme,forme,"(1, 1, 0)",1.19,2,8,5.35,2.65
infamant,infâme,"(0, 1, 1)",0.02,2,8,3.41,2.14
infernal,enfer,"(0, 1, 1)",6.43,2,8,4.46,3.33
ensuivit,suivre,"(1, 1, 0)",0.15,2,8,5.01,2.71
entaille,taille,"(1, 1, 0)",2.12,2,8,4.9,2.91
entracte,acte,"(1, 1, 0)",1.59,2,8,4.79,2.92
entraide,aide,"(1, 1, 0)",1.42,2,8,5.31,3.46
entresol,sol,"(1, 1, 0)",0.05,2,8,5.0,2.28
entrevis,voir,"(1, 1, 0)",2.15,2,8,5.94,1.27
entrevit,vivre,"(1, 1, 0)",0.04,2,8,5.21,1.29
alsacien,alsac,"(0, 1, 1)",0.03,2,8,0.0,3.43
impudeur,pudeur,"(1, 1, 1)",0.25,3,8,3.68,2.38
impulsif,puls,"(1, 1, 1)",2.29,3,8,1.86,3.08
impureté,pur,"(1, 1, 1)",0.41,3,8,4.42,2.62
inaction,acte,"(1, 1, 1)",0.12,3,8,4.79,3.41
aigrelet,aigre,"(0, 1, 1)",0.0,2,8,2.99,1.29
jardinet,jardin,"(0, 1, 1)",0.18,2,8,4.67,2.46
hippique,hipp,"(0, 1, 1)",0.6,2,8,1.86,2.87
honorait,honneur,"(0, 1, 1)",20.56,2,8,5.0,2.26
honteuse,honte,"(0, 1, 1)",9.53,2,8,4.6,3.3
horloger,horloge,"(0, 1, 1)",0.59,2,8,3.91,3.05
hôtelier,hôtel,"(0, 1, 1)",0.66,2,8,4.97,3.26
houleuse,houle,"(0, 1, 1)",0.66,2,8,3.19,2.66
alarmait,alarme,"(0, 1, 1)",1.77,2,8,4.08,1.73
allumage,allumer,"(0, 1, 1)",1.75,2,8,3.87,3.34
éviscère,viscères,"(1, 1, 1)",0.04,3,8,2.6,1.26
immortel,mort,"(1, 1, 1)",7.26,3,8,5.64,3.44
immuable,mouvoir,"(1, 1, 1)",1.64,3,8,2.95,3.2
alpestre,alpes,"(0, 1, 1)",0.1,2,8,4.45,2.22
huileuse,huile,"(0, 1, 1)",0.36,2,8,4.59,2.27
huitaine,huit,"(0, 1, 1)",0.2,2,8,4.94,2.11
imagiers,image,"(0, 1, 1)",0.0,2,8,5.1,1.94
incision,inciser,"(0, 1, 1)",2.27,2,8,2.19,3.05
illumina,lumière,"(1, 1, 0)",7.10999999999999,2,8,4.94,2.2
immaculé,maculer,"(1, 1, 0)",2.3,2,8,1.05,2.86
immature,mature,"(1, 1, 0)",2.42,2,8,3.83,3.22
impropre,propre,"(1, 1, 0)",0.48,2,8,5.21,2.96
amarrage,amarre,"(0, 1, 1)",0.45,2,8,2.36,2.83
ambulant,ambuler,"(0, 1, 1)",3.01,2,8,0.0,3.1
amirauté,amiral,"(0, 1, 1)",0.22,2,8,4.07,2.96
amorçage,amorce,"(0, 1, 1)",0.09,2,8,3.48,2.81
amorçait,amorce,"(0, 1, 1)",0.9,2,8,3.48,1.94
angelots,ange,"(0, 1, 1)",0.32,2,8,4.41,2.11
inachevé,achever,"(1, 1, 0)",2.96999999999999,2,8,3.83,3.16
hérisson,hérisser,"(0, 1, 1)",0.69,2,8,2.0,3.16
héroïsme,héro,"(0, 1, 1)",1.06,2,8,3.29,3.15
hésitant,hésiter,"(0, 1, 1)",0.75,2,8,3.85,3.32
hilarant,hilare,"(0, 1, 1)",1.94,2,8,2.63,3.38
hilarité,hilare,"(0, 1, 1)",0.32,2,8,2.63,2.68
indécent,décent,"(1, 1, 0)",1.96,2,8,3.27,3.23
haineuse,haine,"(0, 1, 1)",0.889999999999999,2,8,4.58,2.93
haletant,haleter,"(0, 1, 1)",0.53,2,8,1.84,2.94
anisette,anis,"(0, 1, 1)",0.15,2,8,3.09,1.92
enraciné,racine,"(1, 1, 1)",0.08,3,8,4.08,2.75
enrobait,robe,"(1, 1, 1)",1.37,3,8,4.59,1.03
entêtait,tête,"(1, 1, 1)",0.0,3,8,5.53,1.44
entêtant,tête,"(1, 1, 1)",0.05,3,8,5.53,2.14
éraillée,railler,"(1, 1, 1)",0.05,3,8,2.57,2.08
étendard,tendre,"(1, 1, 1)",0.77,3,8,4.17,3.39
hébétude,hébéter,"(0, 1, 1)",0.14,2,8,0.0,1.86
hépatite,hépat,"(0, 1, 1)",2.04,2,8,0.0,3.34
hérédité,hériter,"(0, 1, 1)",0.71,2,8,3.18,2.95
épiderme,derme,"(1, 1, 0)",0.45,2,8,2.69,3.14
épilogue,logue/ie,"(1, 1, 0)",0.29,2,8,2.37,3.18
exsangue,sang,"(1, 1, 0)",0.45,2,8,4.98,2.66
gueulant,gueule,"(0, 1, 1)",0.44,2,8,4.79,2.56
guttural,guttur,"(0, 1, 1)",0.04,2,8,0.0,2.08
habileté,habile,"(0, 1, 1)",2.03,2,8,3.65,3.41
incivils,civil,"(1, 1, 0)",0.0,2,8,4.48,1.04
incolore,couleur,"(1, 1, 0)",0.14,2,8,4.91,2.88
anxieuse,anxio,"(0, 1, 1)",4.22999999999999,2,8,1.6,2.91
aortique,aorte,"(0, 1, 1)",0.15,2,8,2.91,2.66
âprement,âpre,"(0, 1, 1)",0.13,2,8,3.05,2.68
armateur,arme,"(0, 1, 1)",0.56,2,8,4.67,3.12
arriérés,arrière,"(0, 1, 1)",0.76,2,8,4.93,3.16
arrimage,arrimer,"(0, 1, 1)",0.61,2,8,2.35,2.72
arrivage,arriver,"(0, 1, 1)",0.76,2,8,4.99,2.74
arrosage,arroser,"(0, 1, 1)",1.72,2,8,3.4,3.18
arrosant,arroser,"(0, 1, 1)",0.3,2,8,3.4,2.38
arrosoir,arroser,"(0, 1, 1)",0.37,2,8,3.4,2.4
impubère,pubère,"(1, 1, 0)",0.0,2,8,2.36,1.07
aviateur,avion,"(0, 1, 1)",2.91,2,8,4.86,3.02
aspirant,aspirer,"(0, 1, 1)",2.08,2,8,3.41,3.32
enfiévré,fièvre,"(1, 1, 1)",0.12,3,8,4.14,1.62
enfilade,fil,"(1, 1, 1)",0.16,3,8,4.82,2.7
enflamma,flamme,"(1, 1, 1)",8.08,3,8,3.99,1.96
enfourne,four,"(1, 1, 1)",0.43,3,8,4.26,1.96
enivrait,ivre,"(1, 1, 1)",1.67,3,8,3.79,1.47
enivrant,ivre,"(1, 1, 1)",1.2,3,8,3.79,2.56
grillage,grill,"(0, 1, 1)",1.48,2,8,3.18,3.21
grillait,griller,"(0, 1, 1)",24.27,2,8,3.58,1.67
grimpant,grimper,"(0, 1, 1)",0.26,2,8,3.77,2.8
grinçant,grinç,"(0, 1, 1)",0.37,2,8,0.0,2.62
grisâtre,gris,"(0, 1, 1)",0.12,2,8,4.34,2.81
griserie,gris,"(0, 1, 1)",0.02,2,8,4.34,1.73
grosseur,gros,"(0, 1, 1)",1.08,2,8,5.42,3.05
guetteur,guetter,"(0, 1, 1)",1.08999999999999,2,8,2.91,2.72
géniteur,gène,"(0, 1, 1)",0.36,2,8,3.83,2.75
glissade,glisser,"(0, 1, 1)",0.639999999999999,2,8,3.99,2.76
glissant,glisser,"(0, 1, 1)",4.14999999999999,2,8,3.99,3.41
gonzesse,gonz,"(0, 1, 1)",11.3,2,8,1.77,2.81
encaissé,caisse,"(1, 1, 1)",6.51,3,8,4.53,3.29
attelage,atteler,"(0, 1, 1)",1.53,2,8,2.94,3.2
attenant,attendre/te,"(0, 1, 1)",0.05,2,8,4.97,3.01
attribua,attribut,"(0, 1, 1)",6.95,2,8,3.29,2.62
auditeur,audio,"(0, 1, 1)",3.06,2,8,4.07,3.46
aumônier,aumône,"(0, 1, 1)",1.44,2,8,3.1,3.31
automnal,automne,"(0, 1, 1)",0.11,2,8,4.49,2.36
graillon,graille,"(0, 1, 1)",0.08,2,8,1.99,1.78
graisser,graisse,"(0, 1, 1)",1.1,2,8,3.83,2.67
grattoir,gratter,"(0, 1, 1)",0.08,2,8,3.63,2.17
greffier,greff,"(0, 1, 1)",1.42,2,8,1.61,3.27
grégaire,grèg,"(0, 1, 1)",0.11,2,8,0.0,2.54
inhumain,humain,"(1, 1, 0)",3.53,2,8,4.81,3.28
gaufrier,gaufre,"(0, 1, 1)",0.17,2,8,2.76,2.1
baratine,baratin,"(0, 1, 1)",1.17,2,8,2.74,1.82
bagarrer,bagarre,"(0, 1, 1)",1.75,2,8,3.89,2.37
baignade,bain,"(0, 1, 1)",1.0,2,8,4.55,3.38
baigneur,bain,"(0, 1, 1)",0.37,2,8,4.55,2.46
bailleur,bailler,"(0, 1, 1)",0.28,2,8,2.69,3.44
baladait,balade,"(0, 1, 1)",14.57,2,8,4.02,2.52
balayage,balai,"(0, 1, 1)",1.56,2,8,3.48,3.26
balayeur,balai,"(0, 1, 1)",0.59,2,8,3.48,2.33
ballotté,baller,"(0, 1, 1)",0.44,2,8,1.75,2.25
banalité,banal,"(0, 1, 1)",0.77,2,8,3.77,3.12
empoigna,poing,"(1, 1, 1)",1.91,3,8,4.02,1.69
gazoline,gaz,"(0, 1, 1)",0.01,2,8,4.82,2.03
geignant,geindre,"(0, 1, 1)",0.15,2,8,2.51,1.61
genevois,genev,"(0, 1, 1)",0.0,2,8,0.0,3.33
gabonais,gabon,"(0, 1, 1)",0.0,2,8,3.79,3.18
gaiement,gai,"(0, 1, 1)",2.58,2,8,3.63,2.83
galérais,galère,"(0, 1, 1)",0.01,2,8,3.97,1.71
enchaîna,chaîne,"(1, 1, 1)",7.12,3,8,4.82,2.21
enchâssé,châsse,"(1, 1, 1)",0.03,3,8,2.67,2.17
enchérit,chér,"(1, 1, 1)",0.04,3,8,1.47,1.71
encolure,col,"(1, 1, 1)",0.17,3,8,4.36,2.8
encordée,corde,"(1, 1, 1)",0.0,3,8,4.11,1.04
encrassé,crasse,"(1, 1, 1)",0.06,3,8,3.32,1.72
endiguer,digue,"(1, 1, 1)",0.4,3,8,3.39,3.08
endolori,douleur,"(1, 1, 1)",0.31,3,8,4.61,2.15
endosser,dos,"(1, 1, 1)",1.16,3,8,4.94,3.09
galopant,galop,"(0, 1, 1)",0.39,2,8,3.41,2.32
inespéré,espéré,"(1, 1, 0)",0.17,2,8,3.52,2.82
infidèle,fidèle,"(1, 1, 0)",6.14,2,8,4.4,3.43
inhabité,habiter,"(1, 1, 0)",1.67,2,8,3.9,2.48
invalide,valide,"(1, 1, 0)",4.14,2,8,3.96,3.25
monogame,game,"(1, 1, 0)",0.37,2,8,4.28,2.55
monotone,ton,"(1, 1, 0)",1.48,2,8,5.82,3.13
paravent,vent,"(1, 1, 0)",1.51,2,8,4.8,2.86
pénombre,ombre,"(1, 1, 0)",1.22,2,8,4.52,3.02
posthume,humer,"(1, 1, 0)",0.81,2,8,2.37,3.32
bleuâtre,bleu,"(0, 1, 1)",0.08,2,8,4.75,2.31
barbiche,barbe,"(0, 1, 1)",0.18,2,8,4.2,2.22
barillet,barril,"(0, 1, 1)",0.67,2,8,1.99,2.83
barrette,barre,"(0, 1, 1)",0.46,2,8,4.6,3.32
bassesse,bas,"(0, 1, 1)",1.71999999999999,2,8,5.39,2.81
batailla,bataille,"(0, 1, 1)",0.0,2,8,4.7,1.07
bâtonnet,bâton,"(0, 1, 1)",0.84,2,8,4.1,2.6
fugueuse,fugue,"(0, 1, 1)",0.55,2,8,3.23,2.15
furieuse,fur,"(0, 1, 1)",27.15,2,8,4.09,3.35
futilité,futile,"(0, 1, 1)",0.22,2,8,3.16,2.67
fourreau,fourr,"(0, 1, 1)",0.79,2,8,1.31,2.95
fourrier,fourr,"(0, 1, 1)",0.01,2,8,1.31,2.47
foutaise,foutre,"(0, 1, 1)",8.66,2,8,4.65,2.88
fraisier,fraise,"(0, 1, 1)",0.14,2,8,3.52,2.54
francisé,franc,"(0, 1, 1)",0.0,2,8,4.44,2.55
frappeur,frapper,"(0, 1, 1)",0.4,2,8,4.31,2.89
friction,frict,"(0, 1, 1)",1.14,2,8,0.0,3.14
bellâtre,beau,"(0, 1, 1)",0.32,2,8,5.26,2.15
bénitier,bénir,"(0, 1, 1)",0.72,2,8,3.04,2.58
berceuse,bercer,"(0, 1, 1)",1.7,2,8,2.89,2.94
bergerie,berger,"(0, 1, 1)",0.99,2,8,3.95,2.99
bestiole,bête,"(0, 1, 1)",5.07,2,8,4.51,2.95
biquette,bique,"(0, 1, 1)",0.05,2,8,2.21,1.99
blaguais,blague,"(0, 1, 1)",3.45,2,8,4.64,2.08
blessant,blesser,"(0, 1, 1)",1.47,2,8,3.92,3.38
galopade,galop,"(0, 1, 1)",0.0,2,8,3.41,1.26
fortiche,fort,"(0, 1, 1)",0.84,2,8,5.34,2.0
fossette,fosse,"(0, 1, 1)",0.86,2,8,3.9,2.55
foudroyé,foudre,"(0, 1, 1)",1.58,2,8,3.91,2.67
fougueux,fougue,"(0, 1, 1)",1.41,2,8,3.22,3.0
fouillis,fouille,"(0, 1, 1)",0.81,2,8,3.71,2.74
foulures,fouler,"(0, 1, 1)",0.03,2,8,3.04,1.49
blindage,blinder,"(0, 1, 1)",0.43,2,8,2.52,3.04
blondeur,blond,"(0, 1, 1)",0.2,2,8,3.67,2.15
embellie,beau,"(1, 1, 1)",1.2,3,8,5.26,2.92
embêtait,bête,"(1, 1, 1)",33.24,3,8,4.51,2.01
embobiné,bobine,"(1, 1, 1)",1.96,3,8,3.3,1.41
embourbé,bourbe,"(1, 1, 1)",0.59,3,8,2.25,2.41
embrassa,bras,"(1, 1, 1)",141.0,3,8,5.02,2.79
emménage,ménage,"(1, 1, 1)",12.3499999999999,3,8,4.4,3.03
froideur,froid,"(0, 1, 1)",1.94,2,8,4.82,3.04
fourneau,four,"(0, 1, 1)",2.26,2,8,4.26,3.14
flottant,flot,"(0, 1, 1)",3.22,2,8,3.7,3.49
brimades,brimer,"(0, 1, 1)",0.05,2,8,2.23,2.66
boiteuse,boire,"(0, 1, 1)",5.12,2,8,4.62,2.54
boniment,bon,"(0, 1, 1)",2.67,2,8,5.93,2.0
bosseuse,boss,"(0, 1, 1)",0.03,2,8,4.21,2.1
bottines,botte,"(0, 1, 1)",1.73,2,8,3.61,2.97
bouchait,bouche,"(0, 1, 1)",12.43,2,8,4.79,1.65
bouderie,bouder,"(0, 1, 1)",0.12,2,8,3.05,1.87
bouffait,bouffe,"(0, 1, 1)",33.72,2,8,4.27,2.31
bouffeur,bouffe,"(0, 1, 1)",0.92,2,8,4.27,2.32
bougeoir,bougie,"(0, 1, 1)",0.2,2,8,3.65,2.1
boulette,boule,"(0, 1, 1)",6.13,2,8,4.2,3.16
invaincu,vaincre,"(1, 1, 0)",0.5,2,8,4.0,3.12
fonceuse,foncer,"(0, 1, 1)",0.2,2,8,3.42,1.97
fonderie,fondre,"(0, 1, 1)",0.54,2,8,3.91,3.26
forgeron,forge,"(0, 1, 1)",3.74,2,8,3.59,3.24
bourbier,bourbe,"(0, 1, 1)",1.1,2,8,2.25,2.9
bourgade,bourg,"(0, 1, 1)",0.46,2,8,4.0,3.17
bourrade,bourrer,"(0, 1, 1)",0.0,2,8,3.14,1.27
braqueur,braquer,"(0, 1, 1)",2.88,2,8,3.37,3.1
brassard,bras,"(0, 1, 1)",0.71,2,8,5.02,3.34
bravoure,brave,"(0, 1, 1)",2.78,2,8,3.91,3.47
breuvage,breuv(er,"(0, 1, 1)",0.83,2,8,0.0,2.96
brevetée,brevet,"(0, 1, 1)",0.11,2,8,4.13,2.56
briefing,brief,"(0, 1, 1)",3.0,2,8,2.88,2.92
brièveté,bref,"(0, 1, 1)",0.13,2,8,4.89,2.61
pressens,sentir,"(1, 1, 0)",1.38,2,8,4.68,2.11
proclama,clamer,"(1, 1, 0)",5.05,2,8,2.94,2.55
ranimant,animer,"(1, 1, 0)",2.08,2,8,3.62,1.48
rattrapa,attraper,"(1, 1, 0)",35.13,2,8,3.93,2.19
recrache,cracher,"(1, 1, 0)",0.82,2,8,3.74,2.52
flexible,flex,"(0, 1, 1)",1.43,2,8,3.01,3.48
fibreuse,fibre,"(0, 1, 1)",0.01,2,8,4.06,2.35
figurine,figure,"(0, 1, 1)",2.17999999999999,2,8,4.74,3.3
filature,fil,"(0, 1, 1)",2.09,2,8,4.82,3.28
fixateur,fixer,"(0, 1, 1)",0.05,2,8,4.14,2.2
fixement,fixe,"(0, 1, 1)",1.89,2,8,4.49,2.75
flambeau,flamber,"(0, 1, 1)",3.04,2,8,2.92,3.37
flânerie,flâner,"(0, 1, 1)",0.01,2,8,2.88,2.16
flatteur,flatter,"(0, 1, 1)",3.9,2,8,3.16,3.32
cafetier,cafe,"(0, 1, 1)",0.34,2,8,3.18,2.23
échaudés,chaud,"(1, 1, 1)",2.57,3,8,4.79,1.98
égrainer,grain,"(1, 1, 1)",0.19,3,8,4.01,1.39
éhontées,honte,"(1, 1, 1)",0.01,3,8,4.6,1.4
élucider,lucide,"(1, 1, 1)",1.31,3,8,3.61,3.06
embarqua,barque,"(1, 1, 1)",24.06,3,8,3.51,2.49
broderie,broder,"(0, 1, 1)",0.97,2,8,2.74,3.12
bourbeux,bourbe,"(0, 1, 1)",0.03,2,8,2.25,1.43
féerique,fée,"(0, 1, 1)",0.42,2,8,3.75,2.83
feignant,feign,"(0, 1, 1)",2.42,2,8,0.0,3.02
féminité,féminin,"(0, 1, 1)",1.87,2,8,4.39,3.3
férocité,féroce,"(0, 1, 1)",1.2,2,8,3.6,2.75
ferrasse,fer,"(0, 1, 1)",0.14,2,8,4.82,1.35
ferrures,fer,"(0, 1, 1)",0.0,2,8,4.82,2.22
festoyer,fête,"(0, 1, 1)",0.34,2,8,4.95,2.41
bronzage,bronze,"(0, 1, 1)",1.66,2,8,4.23,3.26
brumeuse,brume,"(0, 1, 1)",1.14,2,8,3.52,2.31
brunâtre,brun,"(0, 1, 1)",0.04,2,8,4.13,2.59
brusquer,brusque,"(0, 1, 1)",0.83,2,8,3.41,2.78
bûcheron,bûche,"(0, 1, 1)",3.33,2,8,3.04,3.01
cabriole,cabri,"(0, 1, 1)",0.32,2,8,2.43,1.9
feuillet,feuille,"(0, 1, 1)",0.26,2,8,4.41,3.23
feuillue,feuille,"(0, 1, 1)",0.05,2,8,4.41,1.86
feutrage,feutre,"(0, 1, 1)",0.0,2,8,3.18,1.83
replonge,plonger,"(1, 1, 0)",1.79,2,8,3.86,2.84
repoussa,pousser,"(1, 1, 0)",21.09,2,8,4.44,2.52
resserra,serrer,"(1, 1, 0)",2.99,2,8,3.94,1.72
ressorte,sorte,"(1, 1, 0)",0.41,2,8,5.04,2.77
catcheur,catch,"(0, 1, 1)",0.6,2,8,3.45,2.69
cahotant,cahot,"(0, 1, 1)",0.0,2,8,1.72,1.16
caissier,caisse,"(0, 1, 1)",3.68999999999999,2,8,4.53,3.12
campeurs,camp,"(0, 1, 1)",0.49,2,8,4.84,2.78
canarder,canard,"(0, 1, 1)",0.63,2,8,4.17,1.97
capuchon,capuche,"(0, 1, 1)",1.02,2,8,3.34,3.04
carcéral,carcér,"(0, 1, 1)",0.52,2,8,0.0,3.0
fleurait,fleur,"(0, 1, 1)",4.87,2,8,4.34,1.08
fauchage,faucher,"(0, 1, 1)",0.04,2,8,3.06,2.2
faucheur,faucher,"(0, 1, 1)",2.06,2,8,3.06,2.47
fausseté,faux,"(0, 1, 1)",0.75,2,8,4.96,2.7
fauvette,fauve,"(0, 1, 1)",0.6,2,8,3.48,2.34
exotisme,exot,"(0, 1, 1)",0.23,2,8,0.0,3.03
externat,externe,"(0, 1, 1)",0.01,2,8,4.21,2.53
fâcherie,fâch,"(0, 1, 1)",0.14,2,8,0.0,1.63
fâcheuse,fâch,"(0, 1, 1)",3.86,2,8,0.0,3.18
faiblard,faible,"(0, 1, 1)",0.22,2,8,4.91,2.36
faisable,faire,"(0, 1, 1)",10.49,2,8,6.34,3.39
détonant,ton,"(1, 1, 1)",0.03,3,8,5.82,2.22
détourna,tour,"(1, 1, 1)",13.1799999999999,3,8,5.37,2.5
dévalisé,valise,"(1, 1, 1)",4.57,3,8,3.99,2.4
dévisage,visage,"(1, 1, 1)",1.75,3,8,4.87,2.54
dévoreur,vore,"(1, 1, 1)",0.16,3,8,1.81,2.15
dévotion,vote,"(1, 1, 1)",2.34,3,8,4.88,3.46
fatigant,fatigue,"(0, 1, 1)",4.48,2,8,4.24,3.08
redressa,dresser,"(1, 1, 0)",8.12,2,8,3.76,2.59
régénéré,générer,"(1, 1, 0)",1.05,2,8,3.85,2.41
renverra,envoyer,"(1, 1, 0)",55.1799999999999,2,8,4.86,2.55
cendrées,cendre,"(0, 1, 1)",0.02,2,8,3.23,2.08
cendrier,cendre,"(0, 1, 1)",4.34,2,8,3.23,2.98
centième,cent,"(0, 1, 1)",0.56,2,8,4.65,3.2
centuple,cent,"(0, 1, 1)",0.31,2,8,4.65,2.3
cerisier,cerise,"(0, 1, 1)",0.88,2,8,3.69,2.99
cervelas,cerveau,"(0, 1, 1)",0.03,2,8,4.68,1.91
cervelet,cerveau,"(0, 1, 1)",0.85,2,8,4.68,2.54
fatalité,fatal,"(0, 1, 1)",2.66,2,8,3.67,3.41
resurgir,surgir,"(1, 1, 0)",0.39,2,8,3.28,2.64
retrouva,trouver,"(1, 1, 0)",294.3,2,8,5.43,3.3
rhabille,habiller,"(1, 1, 0)",4.43,2,8,3.97,2.52
surpasse,passer,"(1, 1, 0)",4.32,2,8,5.45,3.24
