Word,Lemma,prs,freq,n_morphemes,Length,Lemma_Zipf_Frequency,Zipf_Frequency
très,très,"(0, 1, 0)",1589.92,1,4,6.12,6.12
taxe,taxe,"(0, 1, 0)",4.87,1,4,4.49,4.49
tard,tard,"(0, 1, 0)",384.48,1,4,5.34,5.34
acte,acte,"(0, 1, 0)",56.81,1,4,4.79,4.79
abus,abus,"(0, 1, 0)",4.75,1,4,4.44,4.44
sale,sale,"(0, 1, 0)",150.24,1,4,4.62,4.62
août,août,"(0, 1, 0)",12.65,1,4,5.14,5.14
ange,ange,"(0, 1, 0)",69.28,1,4,4.41,4.41
aire,aire,"(0, 1, 0)",5.54,1,4,4.1,4.1
fond,fondre,"(0, 1, 0)",131.84,1,4,3.91,5.2
fois,fois,"(0, 1, 0)",899.25,1,4,5.95,5.95
foie,foie,"(0, 1, 0)",23.48,1,4,4.16,4.16
flux,flux,"(0, 1, 0)",4.07,1,4,4.27,4.27
flic,flic,"(0, 1, 0)",153.5,1,4,4.05,4.05
fine,fin,"(0, 1, 0)",244.4,1,4,5.67,4.29
fils,fils,"(0, 1, 0)",497.59,1,4,5.4,5.4
sexy,sexy,"(0, 1, 0)",26.83,1,4,4.43,4.43
jazz,jazz,"(0, 1, 0)",7.38,1,4,4.18,4.18
foot,foot,"(0, 1, 0)",24.18,1,4,4.45,4.45
sain,sain,"(0, 1, 0)",26.63,1,4,4.06,4.06
sage,sage,"(0, 1, 0)",44.57,1,4,4.29,4.29
saga,saga,"(0, 1, 0)",0.73,1,4,4.02,4.02
rond,rond,"(0, 1, 0)",38.69,1,4,4.27,4.27
rôle,rôle,"(0, 1, 0)",69.38,1,4,5.14,5.14
avis,avis,"(0, 1, 0)",139.22,1,4,5.21,5.21
avec,avec,"(0, 1, 0)",3704.89,1,4,6.65,6.65
auto,auto,"(0, 1, 0)",18.67,1,4,4.66,4.66
aube,aube,"(0, 1, 0)",30.41,1,4,4.23,4.23
tape,tape,"(0, 1, 0)",25.5299999999999,1,4,4.25,4.25
subi,subir,"(0, 1, 0)",28.86,1,4,4.3,4.28
vite,vite,"(0, 1, 0)",491.67,1,4,5.31,5.31
trop,trop,"(0, 1, 0)",859.54,1,4,5.83,5.83
sexe,sexe,"(0, 1, 0)",52.0899999999999,1,4,4.75,4.75
seul,seul,"(0, 1, 0)",993.91,1,4,5.58,5.58
sept,sept,"(0, 1, 0)",66.08,1,4,5.0,5.0
sens,sentir,"(0, 1, 0)",653.47,1,4,4.68,5.5
sang,sang,"(0, 1, 0)",304.3,1,4,4.98,4.98
sait,sait,"(0, 1, 0)",401.46,1,4,5.32,5.32
réel,réel,"(0, 1, 0)",41.8,1,4,4.69,4.69
rare,rare,"(0, 1, 0)",33.28,1,4,4.67,4.67
rang,rang,"(0, 1, 0)",28.21,1,4,4.58,4.58
race,race,"(0, 1, 0)",30.55,1,4,4.6,4.6
best,bête,"(0, 1, 0)",124.74,1,4,4.51,4.29
bébé,bébé,"(0, 1, 0)",191.63,1,4,4.81,4.81
roue,roue,"(0, 1, 0)",22.11,1,4,4.21,4.21
rêve,rêve,"(0, 1, 0)",201.55,1,4,4.84,4.84
rois,roi,"(0, 1, 0)",178.09,1,4,5.18,4.25
rock,rock,"(0, 1, 0)",21.47,1,4,4.48,4.48
prix,prix,"(0, 1, 0)",126.55,1,4,5.59,5.59
buts,buts,"(0, 1, 0)",4.63,1,4,4.75,4.75
brun,brun,"(0, 1, 0)",20.7299999999999,1,4,4.13,4.13
bras,bras,"(0, 1, 0)",149.26,1,4,5.02,5.02
bout,bout,"(0, 1, 0)",131.11,1,4,5.13,5.13
boss,boss,"(0, 1, 0)",13.45,1,4,4.21,4.21
bord,bord,"(0, 1, 0)",79.9,1,4,4.98,4.98
bond,bond,"(0, 1, 0)",4.68999999999999,1,4,4.02,4.02
bois,boire,"(0, 1, 0)",580.44,1,4,4.62,5.15
bloc,bloc,"(0, 1, 0)",14.25,1,4,4.49,4.49
bleu,bleu,"(0, 1, 0)",96.7299999999999,1,4,4.75,4.75
quoi,quoi,"(0, 1, 0)",2481.98,1,4,5.84,5.84
quel,quel,"(0, 1, 0)",1273.62,1,4,5.45,5.45
quai,quai,"(0, 1, 0)",14.01,1,4,4.21,4.21
sida,sida,"(0, 1, 0)",5.02,1,4,4.02,4.02
show,show,"(0, 1, 0)",0.09,1,4,4.45,4.45
pôle,pôle,"(0, 1, 0)",3.59,1,4,4.35,4.35
poil,poil,"(0, 1, 0)",39.33,1,4,4.23,4.23
pile,pile,"(0, 1, 0)",23.8,1,4,4.19,4.19
paie,payer,"(0, 1, 0)",442.52,1,4,5.01,4.37
camp,camp,"(0, 1, 0)",114.93,1,4,4.84,4.84
cage,cage,"(0, 1, 0)",18.3,1,4,4.1,4.1
café,café,"(0, 1, 0)",178.44,1,4,4.76,4.76
sein,sein,"(0, 1, 0)",44.9,1,4,5.05,5.05
sous,soudre,"(0, 1, 0)",337.04,1,4,1.42,5.9
sors,sortir,"(0, 1, 0)",878.709999999999,1,4,5.19,4.51
solo,solo,"(0, 1, 0)",4.81,1,4,4.37,4.37
soir,soir,"(0, 1, 0)",575.71,1,4,5.49,5.49
soin,soin,"(0, 1, 0)",72.0,1,4,4.7,4.7
soif,soif,"(0, 1, 0)",31.28,1,4,4.05,4.05
site,site,"(0, 1, 0)",17.17,1,4,5.47,5.47
prof,prof,"(0, 1, 0)",37.82,1,4,4.45,4.45
plan,plan,"(0, 1, 0)",150.95,1,4,5.32,5.32
pire,pire,"(0, 1, 0)",146.019999999999,1,4,5.1,5.1
suit,suivre,"(0, 1, 0)",545.329999999999,1,4,5.01,4.69
stop,stop,"(0, 1, 0)",44.5,1,4,4.36,4.36
mise,mise,"(0, 1, 0)",76.74,1,4,5.32,5.32
mine,mine,"(0, 1, 0)",50.35,1,4,4.44,4.44
cent,cent,"(0, 1, 0)",54.82,1,4,4.65,4.65
cela,cela,"(0, 1, 0)",492.86,1,4,5.72,5.72
ceci,ceci,"(0, 1, 0)",133.07,1,4,4.94,4.94
cave,cave,"(0, 1, 0)",23.99,1,4,4.17,4.17
prêt,prêt,"(0, 1, 0)",275.38,1,4,4.99,4.99
pour,pour,"(0, 1, 0)",7106.24,1,4,6.98,6.98
pote,pote,"(0, 1, 0)",84.92,1,4,4.56,4.56
port,porter,"(0, 1, 0)",261.739999999999,1,4,4.98,4.86
porc,porc,"(0, 1, 0)",41.07,1,4,4.14,4.14
pont,pont,"(0, 1, 0)",56.42,1,4,4.76,4.76
luxe,luxe,"(0, 1, 0)",15.52,1,4,4.45,4.45
lors,lors,"(0, 1, 0)",35.79,1,4,5.57,5.57
loin,loin,"(0, 1, 0)",248.34,1,4,5.39,5.39
juge,juge,"(0, 1, 0)",79.35,1,4,4.9,4.9
idem,idem,"(0, 1, 0)",1.86,1,4,4.02,4.02
hier,hier,"(0, 1, 0)",223.77,1,4,5.21,5.21
chez,chez,"(0, 1, 0)",842.18,1,4,5.8,5.8
chef,chef,"(0, 1, 0)",205.25,1,4,5.34,5.34
chat,chat,"(0, 1, 0)",93.0,1,4,4.76,4.76
star,star,"(0, 1, 0)",39.35,1,4,4.71,4.71
pied,pied,"(0, 1, 0)",214.079999999999,1,4,5.04,5.04
peut,pouvoir,"(0, 1, 0)",4854.43,1,4,5.5,6.19
peur,peur,"(0, 1, 0)",557.21,1,4,5.24,5.24
père,père,"(0, 1, 0)",895.56,1,4,5.44,5.44
perd,perdre,"(0, 1, 0)",578.31,1,4,5.02,4.64
plat,plat,"(0, 1, 0)",40.91,1,4,4.52,4.52
clip,clip,"(0, 1, 0)",2.12,1,4,4.23,4.23
clan,clan,"(0, 1, 0)",8.83,1,4,4.23,4.23
cinq,cinq,"(0, 1, 0)",161.96,1,4,5.28,5.28
ciel,ciel,"(0, 1, 0)",162.37,1,4,4.89,4.89
chou,chou,"(0, 1, 0)",25.5,1,4,4.05,4.05
choc,choc,"(0, 1, 0)",32.93,1,4,4.48,4.48
mais,mais,"(0, 1, 0)",5180.5,1,4,6.62,6.62
peau,peau,"(0, 1, 0)",83.83,1,4,4.81,4.81
pays,pays,"(0, 1, 0)",202.57,1,4,5.79,5.79
pâte,pâte,"(0, 1, 0)",16.39,1,4,4.1,4.1
pars,partir,"(0, 1, 0)",1455.98999999999,1,4,5.48,4.38
pari,pari,"(0, 1, 0)",26.61,1,4,4.12,4.12
parc,parc,"(0, 1, 0)",32.86,1,4,4.87,4.87
tête,tête,"(0, 1, 0)",475.87,1,4,5.53,5.53
test,test,"(0, 1, 0)",55.37,1,4,4.69,4.69
tend,tendre,"(0, 1, 0)",58.01,1,4,4.17,4.1
coin,coin,"(0, 1, 0)",99.51,1,4,4.76,4.76
code,code,"(0, 1, 0)",52.18,1,4,5.0,5.0
coco,coco,"(0, 1, 0)",6.74,1,4,4.05,4.05
club,club,"(0, 1, 0)",67.51,1,4,5.17,5.17
hâte,hâte,"(0, 1, 0)",20.93,1,4,4.4,4.4
gêne,gêne,"(0, 1, 0)",34.02,1,4,4.19,4.19
télé,télé,"(0, 1, 0)",106.41,1,4,4.78,4.78
taxi,taxi,"(0, 1, 0)",63.77,1,4,4.24,4.24
taux,taux,"(0, 1, 0)",11.22,1,4,5.03,5.03
pape,pape,"(0, 1, 0)",7.17,1,4,4.62,4.62
papa,papa,"(0, 1, 0)",260.26,1,4,4.57,4.57
paix,paix,"(0, 1, 0)",144.86,1,4,4.97,4.97
pain,pain,"(0, 1, 0)",67.58,1,4,4.64,4.64
page,page,"(0, 1, 0)",39.41,1,4,4.99,4.99
ours,ours,"(0, 1, 0)",23.96,1,4,4.24,4.24
gare,gare,"(0, 1, 0)",60.75,1,4,4.63,4.63
tour,tour,"(0, 1, 0)",193.82,1,4,5.37,5.37
tort,tort,"(0, 1, 0)",67.97,1,4,4.54,4.54
tome,tome,"(0, 1, 0)",0.88,1,4,4.46,4.46
toit,toit,"(0, 1, 0)",49.0,1,4,4.39,4.39
cuir,cuire,"(0, 1, 0)",44.18,1,4,3.9,4.18
coût,coût,"(0, 1, 0)",5.04,1,4,4.67,4.67
cour,courir,"(0, 1, 0)",330.06,1,4,4.47,5.09
coup,couper,"(0, 1, 0)",585.509999999999,1,4,4.53,5.55
côté,côté,"(0, 1, 0)",285.99,1,4,5.5,5.5
côte,côte,"(0, 1, 0)",35.17,1,4,4.81,4.81
cool,cool,"(0, 1, 0)",63.63,1,4,4.86,4.86
onze,onze,"(0, 1, 0)",13.7,1,4,4.31,4.31
onde,onde,"(0, 1, 0)",11.91,1,4,4.04,4.04
oeil,oeil,"(0, 1, 0)",97.13,1,4,4.51,4.51
nuit,nuit,"(0, 1, 0)",591.83,1,4,5.38,5.38
nous,nous,"(0, 1, 0)",4772.12,1,4,6.43,6.43
midi,midi,"(0, 1, 0)",35.15,1,4,4.99,4.99
neuf,neuf,"(0, 1, 0)",59.4599999999999,1,4,4.91,4.91
nana,nana,"(0, 1, 0)",39.57,1,4,4.06,4.06
mots,mot,"(0, 1, 0)",104.72,1,4,5.22,5.16
mort,mort,"(0, 1, 0)",1036.07,1,4,5.64,5.64
mont,mont,"(0, 1, 0)",12.6299999999999,1,4,4.48,4.48
mois,mois,"(0, 1, 0)",312.31,1,4,5.65,5.65
type,type,"(0, 1, 0)",334.85,1,4,5.32,5.32
fixe,fixe,"(0, 1, 0)",19.03,1,4,4.49,4.49
file,file,"(0, 1, 0)",58.71,1,4,4.32,4.32
défi,défi,"(0, 1, 0)",12.27,1,4,4.35,4.35
dans,dans,"(0, 1, 0)",4658.59,1,4,6.91,6.91
nord,nord,"(0, 1, 0)",62.64,1,4,5.3,5.3
noir,noir,"(0, 1, 0)",224.559999999999,1,4,5.13,5.13
noël,noël,"(0, 1, 0)",2.14,1,4,4.78,4.78
tous,tout,"(0, 1, 0)",6245.29,1,4,6.44,6.11
mari,mari,"(0, 1, 0)",264.15,1,4,4.8,4.8
vent,vent,"(0, 1, 0)",77.34,1,4,4.8,4.8
doté,doter,"(0, 1, 0)",3.62,1,4,3.54,4.06
dose,doser,"(0, 1, 0)",18.75,1,4,3.07,4.24
deux,deux,"(0, 1, 0)",1009.01,1,4,6.18,6.18
delà,delà,"(0, 1, 0)",3.73,1,4,4.83,4.83
déjà,déjà,"(0, 1, 0)",692.73,1,4,5.84,5.84
dent,dent,"(0, 1, 0)",74.21,1,4,4.07,4.07
tube,tube,"(0, 1, 0)",17.4,1,4,4.21,4.21
truc,truc,"(0, 1, 0)",381.35,1,4,5.28,5.28
trou,trou,"(0, 1, 0)",90.72,1,4,4.54,4.54
trio,trio,"(0, 1, 0)",2.3,1,4,4.13,4.13
mode,mode,"(0, 1, 0)",31.68,1,4,5.15,5.15
mini,mini,"(0, 1, 0)",2.56,1,4,4.54,4.54
mien,mien,"(0, 1, 0)",137.23,1,4,4.22,4.22
miel,miel,"(0, 1, 0)",18.03,1,4,4.15,4.15
vécu,vivre,"(0, 1, 0)",569.259999999999,1,4,5.21,4.67
vain,vain,"(0, 1, 0)",19.86,1,4,4.03,4.03
marc,marc,"(0, 1, 0)",1.18,1,4,4.67,4.67
mâle,mâle,"(0, 1, 0)",14.82,1,4,4.08,4.08
main,main,"(0, 1, 0)",499.59,1,4,5.33,5.33
lune,lune,"(0, 1, 0)",61.03,1,4,4.61,4.61
dame,dame,"(0, 1, 0)",123.7,1,4,4.82,4.82
cote,cote,"(0, 1, 0)",7.98,1,4,4.24,4.24
dors,dormir,"(0, 1, 0)",387.59,1,4,4.65,4.09
dont,dont,"(0, 1, 0)",223.42,1,4,5.86,5.86
donc,donc,"(0, 1, 0)",612.51,1,4,5.92,5.92
dois,devoir,"(0, 1, 0)",3293.68999999999,1,4,4.99,5.07
dieu,dieu,"(0, 1, 0)",903.4,1,4,5.4,5.4
mère,mère,"(0, 1, 0)",686.79,1,4,5.45,5.45
maux,maux,"(0, 1, 0)",8.31,1,4,4.03,4.03
mars,mars,"(0, 1, 0)",9.75,1,4,5.28,5.28
jeux,jeux,"(0, 1, 0)",33.65,1,4,5.18,5.18
loup,loup,"(0, 1, 0)",30.4,1,4,4.36,4.36
lord,lord,"(0, 1, 0)",1.26,1,4,4.15,4.15
logo,logo,"(0, 1, 0)",1.65,1,4,4.2,4.2
lion,lion,"(0, 1, 0)",20.89,1,4,4.29,4.29
lieu,lieu,"(0, 1, 0)",181.85,1,4,5.57,5.57
lien,lien,"(0, 1, 0)",35.89,1,4,5.1,5.1
leur,leur,"(0, 1, 0)",534.17,1,4,6.17,6.17
elle,elle,"(0, 1, 0)",4941.04,1,4,6.49,6.49
égal,égal,"(0, 1, 0)",46.0,1,4,4.23,4.23
écho,écho,"(0, 1, 0)",6.65,1,4,4.13,4.13
eaux,eaux,"(0, 1, 0)",15.14,1,4,4.65,4.65
duel,duel,"(0, 1, 0)",7.54,1,4,4.02,4.02
date,date,"(0, 1, 0)",40.93,1,4,5.15,5.15
vend,vendre,"(0, 1, 0)",208.54,1,4,4.81,4.32
vélo,vélo,"(0, 1, 0)",35.59,1,4,4.56,4.56
hors,hors,"(0, 1, 0)",71.94,1,4,5.08,5.08
issu,issu,"(0, 1, 0)",21.7599999999999,1,4,4.19,4.19
info,info,"(0, 1, 0)",25.49,1,4,4.63,4.63
viol,viol,"(0, 1, 0)",15.33,1,4,4.28,4.28
vice,vice,"(0, 1, 0)",12.3,1,4,4.72,4.72
veut,veut,"(0, 1, 0)",701.19,1,4,5.62,5.62
cité,cité,"(0, 1, 0)",20.09,1,4,4.83,4.83
épée,épée,"(0, 1, 0)",32.82,1,4,4.2,4.2
lame,lame,"(0, 1, 0)",14.22,1,4,4.02,4.02
lait,lait,"(0, 1, 0)",59.41,1,4,4.61,4.61
jury,jury,"(0, 1, 0)",18.65,1,4,4.4,4.4
juin,juin,"(0, 1, 0)",13.4,1,4,5.24,5.24
juif,juif,"(0, 1, 0)",75.94,1,4,4.34,4.34
jour,jour,"(0, 1, 0)",1061.92,1,4,5.75,5.75
joli,joli,"(0, 1, 0)",227.42,1,4,4.53,4.53
joie,joie,"(0, 1, 0)",75.1,1,4,4.66,4.66
gris,gris,"(0, 1, 0)",23.19,1,4,4.34,4.34
grec,grec,"(0, 1, 0)",23.5,1,4,4.42,4.42
goût,goût,"(0, 1, 0)",57.94,1,4,4.81,4.81
agit,agiter,"(0, 1, 0)",122.96,1,4,3.35,5.27
zone,zone,"(0, 1, 0)",53.95,1,4,5.05,5.05
zéro,zéro,"(0, 1, 0)",32.85,1,4,4.49,4.49
yeux,yeux,"(0, 1, 0)",315.89,1,4,5.31,5.31
exil,exil,"(0, 1, 0)",5.91,1,4,4.02,4.02
état,état,"(0, 1, 0)",145.72,1,4,5.62,5.62
cash,cash,"(0, 1, 0)",8.23,1,4,4.04,4.04
case,case,"(0, 1, 0)",5.72999999999999,1,4,4.17,4.17
vert,vert,"(0, 1, 0)",63.5,1,4,4.74,4.74
vers,verse,"(0, 1, 0)",257.68,1,4,3.7,5.65
idée,idée,"(0, 1, 0)",389.77,1,4,5.38,5.38
huit,huit,"(0, 1, 0)",58.47,1,4,4.94,4.94
hôte,hôte,"(0, 1, 0)",19.43,1,4,4.06,4.06
film,film,"(0, 1, 0)",252.66,1,4,5.36,5.36
gars,gars,"(0, 1, 0)",541.13,1,4,5.19,5.19
gang,gang,"(0, 1, 0)",17.49,1,4,4.13,4.13
gain,gain,"(0, 1, 0)",5.6,1,4,4.19,4.19
fout,foutre,"(0, 1, 0)",302.34,1,4,4.65,4.36
four,four,"(0, 1, 0)",15.43,1,4,4.26,4.26
arme,arme,"(0, 1, 0)",224.14,1,4,4.67,4.67
feux,feux,"(0, 1, 0)",18.1,1,4,4.31,4.31
faut,faute,"(0, 1, 0)",1487.76,1,4,4.98,5.94
faim,faim,"(0, 1, 0)",127.49,1,4,4.61,4.61
vous,vous,"(0, 1, 0)",13589.7,1,4,6.56,6.56
voix,voix,"(0, 1, 0)",130.83,1,4,5.22,5.22
voie,voie,"(0, 1, 0)",97.79,1,4,5.03,5.03
golf,golf,"(0, 1, 0)",14.05,1,4,4.25,4.25
gens,gens,"(0, 1, 0)",594.29,1,4,5.8,5.8
hall,hall,"(0, 1, 0)",9.73,1,4,4.2,4.2
robe,robe,"(0, 1, 0)",84.43,1,4,4.59,4.59
rien,rien,"(0, 1, 0)",2381.56,1,4,5.97,5.97
rend,rend,"(0, 1, 0)",82.91,1,4,4.99,4.99
saut,saut,"(0, 1, 0)",14.76,1,4,4.15,4.15
sauf,sauf,"(0, 1, 0)",116.78,1,4,5.1,5.1
sans,sans,"(0, 1, 0)",1003.44,1,4,6.1,6.1
rage,rage,"(0, 1, 0)",16.5299999999999,1,4,4.23,4.23
puis,puis,"(0, 1, 0)",531.94,1,4,5.67,5.67
près,près,"(0, 1, 0)",213.66,1,4,5.45,5.45
banc,banc,"(0, 1, 0)",10.77,1,4,4.22,4.22
bain,bain,"(0, 1, 0)",74.48,1,4,4.55,4.55
bail,bail,"(0, 1, 0)",11.49,1,4,4.22,4.22
baby,baby,"(0, 1, 0)",13.19,1,4,4.21,4.21
azur,azur,"(0, 1, 0)",3.28,1,4,4.09,4.09
abri,abri,"(0, 1, 0)",25.9,1,4,4.4,4.4
abbé,abbé,"(0, 1, 0)",4.21,1,4,4.28,4.28
vide,vide,"(0, 1, 0)",83.95,1,4,4.74,4.74
vote,vote,"(0, 1, 0)",19.71,1,4,4.88,4.88
trône,trône,"(0, 1, 0)",14.07,1,5,4.26,4.26
tombe,tombe,"(0, 1, 0)",123.83,1,5,4.83,4.83
titre,titre,"(0, 1, 0)",41.8199999999999,1,5,5.33,5.33
terre,terre,"(0, 1, 0)",294.73,1,5,5.33,5.33
tapis,tapis,"(0, 1, 0)",20.45,1,5,4.28,4.28
acier,acier,"(0, 1, 0)",13.8799999999999,1,5,4.28,4.28
acide,acide,"(0, 1, 0)",11.96,1,5,4.24,4.24
achat,achat,"(0, 1, 0)",9.75,1,5,4.68,4.68
accès,accès,"(0, 1, 0)",29.53,1,5,5.03,5.03
soupe,soupe,"(0, 1, 0)",32.69,1,5,4.18,4.18
somme,somme,"(0, 1, 0)",30.28,1,5,4.76,4.76
sinon,sinon,"(0, 1, 0)",164.96,1,5,5.12,5.12
signe,signe,"(0, 1, 0)",100.929999999999,1,5,4.89,4.89
siège,siège,"(0, 1, 0)",30.54,1,5,4.8,4.8
sauce,sauce,"(0, 1, 0)",19.86,1,5,4.26,4.26
saisi,saisir,"(0, 1, 0)",39.77,1,5,4.3,4.12
appui,appuyer,"(0, 1, 0)",8.81,1,5,4.21,4.46
appel,appel,"(0, 1, 0)",100.179999999999,1,5,5.07,5.07
angle,angle,"(0, 1, 0)",13.29,1,5,4.46,4.46
amour,amour,"(0, 1, 0)",458.27,1,5,5.3,5.3
album,album,"(0, 1, 0)",11.29,1,5,4.88,4.88
folle,fou,"(0, 1, 0)",549.24,1,5,4.9,4.41
fleur,fleur,"(0, 1, 0)",99.76,1,5,4.34,4.34
fille,fille,"(0, 1, 0)",841.56,1,5,5.42,5.42
filet,filet,"(0, 1, 0)",15.44,1,5,4.03,4.03
fiers,fier,"(0, 1, 0)",99.83,1,5,4.54,4.01
fière,fière,"(0, 1, 0)",20.7,1,5,4.14,4.14
barre,barre,"(0, 1, 0)",27.56,1,5,4.6,4.6
barbe,barbe,"(0, 1, 0)",24.48,1,5,4.2,4.2
gamme,gamme,"(0, 1, 0)",3.21999999999999,1,5,4.44,4.44
gamin,gamin,"(0, 1, 0)",114.359999999999,1,5,4.3,4.3
futur,futur,"(0, 1, 0)",49.54,1,5,4.82,4.82
fusil,fusil,"(0, 1, 0)",48.62,1,5,4.1,4.1
fruit,fruit,"(0, 1, 0)",39.44,1,5,4.38,4.38
front,front,"(0, 1, 0)",41.04,1,5,4.78,4.78
froid,froid,"(0, 1, 0)",156.329999999999,1,5,4.82,4.82
frère,frère,"(0, 1, 0)",390.39,1,5,5.18,5.18
foyer,foyer,"(0, 1, 0)",30.27,1,5,4.38,4.38
forêt,forêt,"(0, 1, 0)",34.94,1,5,4.6,4.6
fonds,fond,"(0, 1, 0)",16.91,1,5,5.2,4.9
bande,bande,"(0, 1, 0)",85.07,1,5,4.96,4.96
avant,avant,"(0, 1, 0)",785.63,1,5,5.92,5.92
autre,autre,"(0, 1, 0)",1516.84,1,5,5.98,5.98
aussi,aussi,"(0, 1, 0)",1402.33,1,5,6.19,6.19
assez,assez,"(0, 1, 0)",407.75,1,5,5.51,5.51
après,après,"(0, 1, 0)",787.6,1,5,6.12,6.12
alors,alors,"(0, 1, 0)",1777.65,1,5,6.03,6.03
fibre,fibre,"(0, 1, 0)",6.64,1,5,4.06,4.06
femme,femme,"(0, 1, 0)",1049.32,1,5,5.59,5.59
faune,faune,"(0, 1, 0)",1.47,1,5,4.06,4.06
faire,faire,"(0, 1, 0)",9229.44999999999,1,5,6.34,6.34
façon,façon,"(0, 1, 0)",230.49,1,5,5.39,5.39
volet,volet,"(0, 1, 0)",5.93,1,5,4.05,4.05
voilà,voilà,"(0, 1, 0)",726.44,1,5,5.25,5.25
voici,voici,"(0, 1, 0)",277.59,1,5,5.12,5.12
gosse,gosse,"(0, 1, 0)",109.95,1,5,4.22,4.22
golfe,golfe,"(0, 1, 0)",1.55,1,5,4.07,4.07
globe,globe,"(0, 1, 0)",4.21,1,5,4.11,4.11
geste,geste,"(0, 1, 0)",40.7699999999999,1,5,4.46,4.46
genre,genre,"(0, 1, 0)",221.51,1,5,5.51,5.51
genou,genou,"(0, 1, 0)",54.25,1,5,4.04,4.04
génie,génie,"(0, 1, 0)",38.01,1,5,4.6,4.6
géant,géant,"(0, 1, 0)",25.6,1,5,4.28,4.28
havre,havre,"(0, 1, 0)",0.85,1,5,4.06,4.06
haute,haut,"(0, 1, 0)",180.959999999999,1,5,5.35,5.02
haine,haine,"(0, 1, 0)",33.11,1,5,4.58,4.58
guise,guise,"(0, 1, 0)",6.26,1,5,4.05,4.05
grain,grain,"(0, 1, 0)",25.72,1,5,4.01,4.01
grâce,grâce,"(0, 1, 0)",120.89,1,5,5.29,5.29
ainsi,ainsi,"(0, 1, 0)",207.68,1,5,5.79,5.79
vraie,vrai,"(0, 1, 0)",131.54,1,5,5.57,4.85
extra,extra,"(0, 1, 0)",11.7,1,5,4.12,4.12
exclu,exclure,"(0, 1, 0)",9.94,1,5,3.83,4.03
excès,excès,"(0, 1, 0)",7.67,1,5,4.2,4.2
exact,exact,"(0, 1, 0)",86.8,1,5,4.26,4.26
euros,euro,"(0, 1, 0)",8.99,1,5,4.6,5.06
étude,étude,"(0, 1, 0)",44.22,1,5,5.09,5.09
êtres,êtres,"(0, 1, 0)",21.91,1,5,4.34,4.34
étape,étape,"(0, 1, 0)",15.78,1,5,4.71,4.71
étage,étage,"(0, 1, 0)",47.19,1,5,4.52,4.52
essai,essai,"(0, 1, 0)",20.31,1,5,4.56,4.56
cause,cause,"(0, 1, 0)",238.32,1,5,5.4,5.4
carré,carré,"(0, 1, 0)",9.39,1,5,4.36,4.36
vertu,vertu,"(0, 1, 0)",17.75,1,5,4.3,4.3
verre,verre,"(0, 1, 0)",176.579999999999,1,5,4.75,4.75
impôt,impôt,"(0, 1, 0)",15.14,1,5,4.57,4.57
idiot,idiot,"(0, 1, 0)",164.65,1,5,4.12,4.12
hôtel,hôtel,"(0, 1, 0)",114.67,1,5,4.97,4.97
honte,honte,"(0, 1, 0)",103.26,1,5,4.6,4.6
homme,homme,"(0, 1, 0)",1123.55,1,5,5.71,5.71
hiver,hiver,"(0, 1, 0)",38.96,1,5,4.85,4.85
heure,heure,"(0, 1, 0)",709.79,1,5,5.39,5.39
herbe,herbe,"(0, 1, 0)",34.81,1,5,4.18,4.18
jaune,jaune,"(0, 1, 0)",28.97,1,5,4.65,4.65
jambe,jambe,"(0, 1, 0)",113.82,1,5,4.19,4.19
islam,islam,"(0, 1, 0)",2.84,1,5,4.6,4.6
index,index,"(0, 1, 0)",2.18,1,5,4.05,4.05
virus,virus,"(0, 1, 0)",23.98,1,5,4.41,4.41
vingt,vingt,"(0, 1, 0)",29.47,1,5,4.82,4.82
ville,ville,"(0, 1, 0)",295.15,1,5,5.66,5.66
villa,villa,"(0, 1, 0)",16.61,1,5,4.31,4.31
vieil,vieux,"(0, 1, 0)",462.61,1,5,5.11,4.05
vidéo,vidéo,"(0, 1, 0)",44.94,1,5,5.27,5.27
veste,veste,"(0, 1, 0)",37.71,1,5,4.22,4.22
calme,calme,"(0, 1, 0)",258.02,1,5,4.86,4.86
cadre,cadre,"(0, 1, 0)",14.23,1,5,5.11,5.11
bulle,bulle,"(0, 1, 0)",8.34,1,5,4.11,4.11
boule,boule,"(0, 1, 0)",31.13,1,5,4.2,4.2
bouge,bouger,"(0, 1, 0)",245.699999999999,1,5,4.41,4.31
bosse,bosse,"(0, 1, 0)",36.12,1,5,4.18,4.18
comme,comme,"(0, 1, 0)",2903.72,1,5,6.41,6.41
colle,colle,"(0, 1, 0)",27.99,1,5,4.21,4.21
chute,chute,"(0, 1, 0)",27.13,1,5,4.64,4.64
chéri,chérir,"(0, 1, 0)",271.59,1,5,2.81,4.06
censé,censer,"(0, 1, 0)",62.5199999999999,1,5,1.72,4.33
époux,époux,"(0, 1, 0)",25.99,1,5,4.19,4.19
envoi,envoi,"(0, 1, 0)",3.47,1,5,4.38,4.38
enfer,enfer,"(0, 1, 0)",88.8699999999999,1,5,4.46,4.46
latin,latin,"(0, 1, 0)",11.15,1,5,4.31,4.31
large,large,"(0, 1, 0)",27.2999999999999,1,5,4.91,4.91
lapin,lapin,"(0, 1, 0)",38.91,1,5,4.11,4.11
label,label,"(0, 1, 0)",1.3,1,5,4.08,4.08
jeune,jeune,"(0, 1, 0)",351.7,1,5,5.4,5.4
jeudi,jeudi,"(0, 1, 0)",26.09,1,5,4.77,4.77
