Word,Lemma,prs,freq,n_morphemes,Length,Lemma_Zipf_Frequency,Zipf_Frequency
résistance,résister,"(0, 1, 1)",13.22,2,10,4.14,4.64
facilement,facile,"(0, 1, 1)",26.85,2,10,5.1,4.82
fédération,fédérer,"(0, 1, 1)",2.56,2,10,3.18,4.59
esthétique,esthète,"(0, 1, 1)",4.39,2,10,2.5,4.17
estimation,estim,"(0, 1, 1)",3.55,2,10,1.82,4.03
évaluation,évaluer,"(0, 1, 1)",3.37,2,10,4.19,4.38
évidemment,évident,"(0, 1, 1)",28.23,2,10,4.5,4.81
exactement,exact,"(0, 1, 1)",144.62,2,10,4.26,4.94
obligation,obliger,"(0, 1, 1)",11.35,2,10,3.99,4.48
occupation,occuper,"(0, 1, 1)",6.71,2,10,4.6,4.29
opposition,opposer,"(0, 1, 1)",5.26,2,10,4.13,4.79
ordinateur,ordonner,"(0, 1, 1)",37.15,2,10,3.49,4.49
médiatique,média,"(0, 1, 1)",1.61,2,10,4.1,4.17
médicament,médic,"(0, 1, 1)",41.83,2,10,2.15,4.08
motivation,motif,"(0, 1, 1)",4.81,2,10,4.34,4.22
supporters,support,"(0, 1, 1)",1.75,2,10,4.32,4.29
témoignage,témoin,"(0, 1, 1)",16.1199999999999,2,10,4.43,4.38
territoire,terre,"(0, 1, 1)",19.09,2,10,5.33,4.93
traduction,traduire,"(0, 1, 1)",5.25,2,10,4.1,4.59
traitement,traiter,"(0, 1, 1)",29.23,2,10,4.55,4.87
engagement,engager,"(0, 1, 1)",12.12,2,10,4.41,4.57
énormément,énorme,"(0, 1, 1)",12.27,2,10,4.74,4.38
enseignant,enseigner,"(0, 1, 1)",5.02,2,10,4.07,4.12
entraîneur,entraîner,"(0, 1, 1)",7.91,2,10,4.27,4.56
religieuse,religion,"(0, 1, 1)",19.82,2,10,4.85,4.43
réparation,réparer,"(0, 1, 1)",8.35,2,10,4.17,4.11
répétition,répéter,"(0, 1, 1)",15.06,2,10,4.23,4.07
répression,réprimer,"(0, 1, 1)",2.49,2,10,3.37,4.15
réputation,réputer,"(0, 1, 1)",21.14,2,10,1.21,4.47
nomination,nom,"(0, 1, 1)",3.1,2,10,5.59,4.29
nourriture,nourrir,"(0, 1, 1)",44.86,2,10,4.27,4.62
équipement,équipe,"(0, 1, 1)",12.82,2,10,5.48,4.36
diminution,diminuer,"(0, 1, 1)",1.01,2,10,4.25,4.17
discussion,discuter,"(0, 1, 1)",23.59,2,10,4.58,4.62
dispositif,disposer,"(0, 1, 1)",5.38,2,10,4.12,4.42
domination,dominer,"(0, 1, 1)",2.39,2,10,3.68,4.22
dramatique,drame,"(0, 1, 1)",9.1,2,10,4.37,4.16
transition,transir,"(0, 1, 1)",3.68,2,10,0.0,4.42
producteur,produire,"(0, 1, 1)",13.0599999999999,2,10,4.63,4.28
production,produire,"(0, 1, 1)",18.73,2,10,4.63,5.11
professeur,professer,"(0, 1, 1)",98.3699999999999,2,10,2.25,4.86
profession,professer,"(0, 1, 1)",9.92,2,10,2.25,4.31
originaire,origine,"(0, 1, 1)",2.57,2,10,5.13,4.21
perception,percevoir,"(0, 1, 1)",2.93,2,10,3.73,4.16
permanence,permanent,"(0, 1, 1)",5.85,2,10,4.16,4.21
permission,permettre,"(0, 1, 1)",30.11,2,10,4.88,4.04
personnage,personne,"(0, 1, 1)",31.6199999999999,2,10,5.73,4.75
population,popul,"(0, 1, 1)",15.68,2,10,1.56,5.18
possession,posséder,"(0, 1, 1)",12.76,2,10,3.98,4.34
abonnement,abonner,"(0, 1, 1)",3.37,2,10,3.48,4.2
absolument,absolu,"(0, 1, 1)",89.79,2,10,4.15,4.89
accessible,accès,"(0, 1, 1)",2.06,2,10,5.03,4.3
croissance,croître,"(0, 1, 1)",4.16,2,10,3.65,4.74
dangereuse,danger,"(0, 1, 1)",101.84,2,10,4.75,4.15
décoration,décor,"(0, 1, 1)",8.15,2,10,4.21,4.08
définition,définir,"(0, 1, 1)",4.73,2,10,4.28,4.62
réellement,réel,"(0, 1, 1)",18.27,2,10,4.69,4.6
simplement,simple,"(0, 1, 1)",84.76,2,10,5.25,5.06
spécialisé,spécial,"(0, 1, 1)",4.89,2,10,4.66,4.18
préfecture,préfet,"(0, 1, 1)",3.97,2,10,4.32,4.32
préférence,préférer,"(0, 1, 1)",5.74,2,10,3.8,4.16
présidence,présider,"(0, 1, 1)",4.26,2,10,3.25,4.41
prévention,prévenir,"(0, 1, 1)",1.4,2,10,4.42,4.28
prisonnier,prison,"(0, 1, 1)",57.71,2,10,4.95,4.15
dépendance,dépendre,"(0, 1, 1)",2.42,2,10,3.66,4.1
dépression,dérpimer,"(0, 1, 1)",10.42,2,10,0.0,4.22
différence,différer,"(0, 1, 1)",55.8799999999999,2,10,3.13,4.9
communauté,commun,"(0, 1, 1)",23.35,2,10,4.91,5.01
communiste,commun,"(0, 1, 1)",24.4,2,10,4.91,4.32
complexité,complexe,"(0, 1, 1)",0.92,2,10,4.66,4.02
conception,concept,"(0, 1, 1)",4.37,2,10,4.68,4.57
conclusion,conclure,"(0, 1, 1)",13.8999999999999,2,10,4.21,4.42
conducteur,conduire,"(0, 1, 1)",13.26,2,10,4.56,4.26
continuité,continuer,"(0, 1, 1)",0.45,2,10,4.89,4.07
correction,correct,"(0, 1, 1)",8.89,2,10,4.1,4.06
propagande,propager,"(0, 1, 1)",4.98,2,10,3.55,4.21
protection,protéger,"(0, 1, 1)",24.79,2,10,4.76,4.89
profondeur,profond,"(0, 1, 1)",13.3,2,10,4.37,4.43
proprement,propre,"(0, 1, 1)",4.54,2,10,5.21,4.04
rapidement,rapide,"(0, 1, 1)",26.49,2,10,4.82,5.0
corruption,corrompre,"(0, 1, 1)",6.54,2,10,3.2,4.39
couverture,couvert,"(0, 1, 1)",34.39,2,10,4.4,4.54
accusation,accuser,"(0, 1, 1)",19.73,2,10,3.9,4.2
actualités,actuel,"(0, 1, 1)",1.45,2,10,4.78,4.11
adaptation,adapter,"(0, 1, 1)",2.46,2,10,4.27,4.37
adversaire,adverse,"(0, 1, 1)",10.97,2,10,3.74,4.33
alternance,alterne/er,"(0, 1, 1)",0.2,2,10,3.1,4.04
amendement,amende,"(0, 1, 1)",3.28,2,10,4.34,4.05
convention,venir,"(1, 1, 1)",7.44,3,10,5.18,4.54
provenance,venir,"(1, 1, 1)",3.73,3,10,5.18,4.13
temporaire,temps,"(0, 1, 1)",6.54,2,10,6.01,4.15
totalement,total,"(0, 1, 1)",28.62,2,10,4.96,4.83
prestation,preste,"(0, 1, 1)",1.95,2,10,2.19,4.19
projection,projet,"(0, 1, 1)",4.66,2,10,5.39,4.01
circulaire,circuler,"(0, 1, 1)",1.76,2,10,3.91,4.07
clairement,clair,"(0, 1, 1)",18.75,2,10,4.89,4.74
classement,classe,"(0, 1, 1)",2.34,2,10,5.14,4.71
collection,collecter,"(0, 1, 1)",16.94,2,10,3.56,4.74
commandant,commande,"(0, 1, 1)",74.13,2,10,4.58,4.54
commercial,commerce,"(0, 1, 1)",13.7599999999999,2,10,4.93,4.54
délégation,léguer,"(1, 1, 1)",3.5,3,10,2.98,4.21
exposition,poser,"(1, 1, 1)",12.36,3,10,4.83,4.74
incroyable,croire,"(1, 1, 1)",95.7899999999999,3,10,5.15,4.72
inégalités,égal,"(1, 1, 1)",0.34,3,10,4.23,4.06
transports,ports,"(1, 1, 0)",7.28,2,10,4.01,4.69
archevêque,evêque,"(1, 1, 0)",3.23,2,10,2.78,4.03
découverte,couvrir,"(1, 1, 0)",94.8999999999999,2,10,4.27,4.73
impossible,possible,"(1, 1, 0)",158.609999999999,2,10,5.39,4.98
artillerie,artill,"(0, 1, 1)",8.63,2,10,0.0,4.12
assassinat,assassin,"(0, 1, 1)",8.39,2,10,3.82,4.13
assistance,assister,"(0, 1, 1)",10.2,2,10,4.29,4.35
atlantique,atlant,"(0, 1, 1)",0.23,2,10,1.41,4.34
certificat,certes,"(0, 1, 2)",12.2999999999999,3,10,4.7,4.07
compagnies,compagne,"(0, 1, 1)",73.78,2,10,3.97,4.44
compétence,compétent,"(0, 1, 1)",5.98,2,10,3.78,4.27
conscience,conscient,"(0, 1, 1)",45.53,2,10,4.12,4.74
solidarité,solide,"(0, 1, 2)",2.87,3,10,4.48,4.42
navigation,nav,"(0, 1, 2)",3.25,3,10,2.57,4.25
terrorisme,terr,"(0, 1, 2)",5.59,3,10,2.33,4.34
véritables,vérité,"(0, 1, 2)",29.36,3,10,5.02,4.04
ordonnance,ordre,"(0, 1, 2)",9.72,3,10,5.29,4.21
visibilité,voir,"(0, 1, 2)",1.27,3,10,5.94,4.06
popularité,popul,"(0, 1, 2)",2.03,3,10,1.56,4.13
uniquement,un,"(0, 1, 2)",21.86,3,10,7.11,4.81
calendrier,calendes,"(0, 1, 1)",6.19,2,10,2.65,4.37
artistique,art,"(0, 1, 2)",10.0,3,10,5.26,4.42
